,DienTich,DiaChi,City,District,MucGia,MatTien,DuongVao,PhapLy,Lat,Long,Ward
16692,45.0,"Đường Quốc lộ 3, Xã Nguyên Khê, Đông Anh, Hà Nội",1,17,2650000000.0,6.8,4.5,,21.179397,105.8470185,466
16693,84.0,"Đường Nguyễn Thị Ngâu, Xã Thới Tam Thôn, Hóc Môn, Hồ Chí Minh",79,784,2550000000.0,9.0,5.0,1,10.89931,106.6108563,27574
16694,90.0,"Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội",1,4,17000000000.0,5.0,12.0,1,21.026428,105.8930876,145
16695,100.0,"Đường Cổ Linh, Phường Long Biên, Long Biên, Hà Nội",1,4,,5.3,12.0,1,21.0280879,105.8926223,145
16696,120.0,"Đường Lâm Du, Phường Bồ Đề, Long Biên, Hà Nội",1,4,16899999999.999998,7.0,,1,21.035675,105.8726639,139
16697,100.0,"Đường Ngô Gia Tự, Phường Việt Hưng, Long Biên, Hà Nội",1,4,8900000000.0,5.1,,1,21.0620222,105.8947907,127
16698,95.0,"Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",79,762,6800000000.0,,6.0,,10.8589122,106.7778634,26800
16699,57.0,"Phố Phố Keo, Xã Kim Sơn, Gia Lâm, Hà Nội",1,18,2950000000.0,4.0,3.0,1,21.0267388,105.9898184,562
16700,180.0,"Phường Chánh Phú Hòa, Bến Cát, Bình Dương",74,721,1250000000.0,,17.0,1,11.160937276854,106.674515405312,25837
16701,150.0,"Đường ĐT 835, Xã Long Hòa, Cần Đước, Long An",80,806,880000000.0,5.0,5.0,1,10.605124,106.625345,28123
16702,62.0,"Xã Tân Xã, Thạch Thất, Hà Nội",1,276,1300000000.0,5.93,,1,21.0197756016209,105.545156116225,10000
16703,120.0,"Đường Chu Huy Mân, Phường Sài Đồng, Long Biên, Hà Nội",1,4,24000000000.0,9.5,,1,21.0384,105.9031263,142
16704,3045.0,"Đường Tỉnh lộ 847, Xã Xã Mỹ Thọ, Huyện Cao Lãnh, Đồng Tháp",87,866,6500000000.0,44.25,,,10.458221864113,105.717312676656,
16705,93.7,"Xã Quang Tiến, Sóc Sơn, Hà Nội",1,16,,,,1,,,409
16706,120.0,"Đường Quốc Lộ 50, Thị trấn Cần Đước, Cần Đước, Long An",80,806,,6.0,10.0,1,10.5050364,106.6040316,28108
16707,120.0,"Đường DX 127, Phường Tân An, Thủ Dầu Một, Bình Dương",74,718,2000000000.0,4.7,7.3,1,11.02548,106.6387018,25765
16708,1500.0,"Đường Cộng Đồng Lộc Trung, Xã Mỹ Lộc, Cần Giuộc, Long An",80,807,7050000000.0,16.7,10.0,1,10.6161107,106.6248136,28177
16709,175.0,"Phường Sài Đồng, Long Biên, Hà Nội",1,4,23800000000.0,8.6,,1,,,142
16710,99.0,"Phường Hòa Nghĩa, Dương Kinh, Hải Phòng",31,309,1320000000.0,5.0,3.0,,20.7670386715791,106.712373481859,11707
16711,90.0,"Ngõ 105, Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",1,5,24500000000.0,7.0,,1,21.04087,105.779158,163
16712,612.0,"Đường Quách Thị Trang, Xã Vĩnh Thanh, Nhơn Trạch, Đồng Nai.",75,742,6120000000.0,,,1,10.7048248,106.8345077,26497
16713,250.0,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",79,763,,5.5,,1,10.8459327,106.7959912,26842
16714,110.0,"Phường Hiệp Hòa, Biên Hòa, Đồng Nai",75,731,2900000000.0,,5.0,1,,,26065
16715,54.0,"Đường Thế Lữ, Phường Hạ Lý, Hồng Bàng, Hải Phòng",31,303,5600000000.0,4.0,10.0,1,20.8592786,106.6784692,11308
16716,64.0,"Đường 9A, Phường Long Bình, Quận 9, Hồ Chí Minh",79,763,4300000000.0,5.8,20.0,1,10.8488651,106.8387669,26830
16717,145.0,"Đường Hoa Lâm, Phường Việt Hưng, Long Biên, Hà Nội",1,4,12500000000.0,5.0,,1,21.0566818,105.8957193,127
16718,1812.0,"Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh.",79,763,53000000000.0,23.8,20.0,1,10.8074844,106.7983557,26866
16719,292.6,"Đường Trần Hoàn, Phường  Đằng Hải, Hải An, Hải Phòng",31,306,16970800000.000002,12.95,23.0,1,20.8349796,106.7234526,11416
16720,150.0,"Đường DL10, Phường Thới Hòa, Bến Cát, Bình Dương",74,721,1350000000.0,5.0,25.0,1,11.1047247,106.6279677,25846
16721,150.0,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội",1,4,16500000000.0,7.0,,1,21.0392207,105.8729201,139
16722,240.0,"Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội",1,3,76800000000.0,15.0,11.0,1,21.0597044,105.8045357,103
16723,65.0,"Xã Tiên Dược, Huyện Sóc Sơn, Hà Nội",1,16,,,,,21.2509308509616,105.844881565152,418
16724,178.0,"Đường Nguyễn Thái Bình, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",48,490,7900000000.0,8.5,7.5,1,16.0584668,108.1723991,20200
16725,52.0,"Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội",1,268,14900000000.0,5.5,24.0,1,20.9751401,105.7865737,9544
16726,1019.0,"Xã Láng Lớn, Châu Đức, Bà Rịa Vũng Tàu",77,750,2300000000.0,38.0,,1,10.6552391981687,107.181092971827,26602
16727,4439.0,"Xã Xà Bang, Châu Đức, Bà Rịa Vũng Tàu",77,750,11000000000.0,83.0,,,,,26596
16728,1009.0,"Xã Láng Lớn, Châu Đức, Bà Rịa Vũng Tàu",77,750,1100000000.0,,,,,,26602
16729,10370.0,"Xã Láng Lớn, Châu Đức, Bà Rịa Vũng Tàu",77,750,8000000000.0,49.8,,,10.6552391981687,107.181092971827,26602
16730,51.0,"Đường Nghĩa Lộ, Phường Yên Nghĩa, Hà Đông, Hà Nội",1,268,4590000000.0,4.4,6.0,1,20.9494800844498,105.742559355048,9562
16731,12500.0,"Xã Láng Lớn, Châu Đức, Bà Rịa Vũng Tàu",77,750,11880000000.0,,,,10.6552391981687,107.181092971827,26602
16732,4500.0,"Xã Láng Lớn, Châu Đức, Bà Rịa Vũng Tàu",77,750,5500000000.0,48.0,,,10.6552391981687,107.181092971827,26602
16733,200.0,"Đường Sông Thao, Xã Sông Thao, Trảng Bom, Đồng Nai",75,737,1100000000.0,6.0,12.0,1,10.955576274824,107.092106267889,26260
16734,40.0,"Đường Lạc Long Quân, Phường Xuân La, Tây Hồ, Hà Nội.",1,3,8500000000.0,4.2,,1,21.0610134,105.809127,103
16735,65.0,"Phường Thạch Bàn, Long Biên, Hà Nội",1,4,6350000000.0,4.0,6.0,1,21.0210843167127,105.91777772435,148
16736,246.5,"Đường Lê Hồng Phong, Phường Phú Thọ, Thủ Dầu Một, Bình Dương",74,718,5800000000.0,6.0,13.0,1,10.9618908,106.6747788,25753
16737,105.1,"Đường Xô Viết Nghệ Tĩnh, Phường Thanh Hà, Hội An, Quảng Nam",49,503,2900000000.0,,,1,15.8890584,108.2972865,20407
16738,65.0,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội",1,1,8350000000.0,,,1,21.031921,105.82514,28
16739,67.0,"Đường Bình Minh, Xã Thanh Cao, Thanh Oai, Hà Nội",1,278,24120000000.0,,,,20.882957,105.7607672,10141
16740,126.0,"Đường Trần Thái Tông, Phường Dịch Vọng, Cầu Giấy, Hà Nội",1,5,,7.16,,,21.031806,105.7884853,166
16741,160.0,"Phường Ninh Giang, Ninh Hòa, Khánh Hòa",56,572,750000000.0,5.4,6.0,1,12.4734319774455,109.150969523226,22591
16742,5348.4,"Đường Đinh Công Tráng, Xã Tân Tiến, La Gi, Bình Thuận",60,594,4300000000.0,79.8,4.0,1,10.7173117,107.8401431,23246
16743,45.0,"Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội",1,268,,3.0,,1,20.9824766,105.7780675,9541
16744,4400.0,"Đường Xương Cá 2, Xã Long Thới, Nhà Bè, Hồ Chí Minh",79,786,24200000000.0,24.0,,,10.6555605589562,106.70992044906,27658
16745,300.0,"Xã Minh Tân, Kiến Thụy, Hải Phòng",31,314,1250000000.0,15.0,6.0,,20.7511916881488,106.690449828409,11725
16746,1006.0,"Xã Tân Hưng, Đồng Phú, Bình Phước",70,695,190000000.0,13.0,12.0,1,11.4823296753807,107.033590221705,25375
16747,1000.0,"Đường ĐT 741, Xã Tân Lập, Đồng Phú, Bình Phước",70,695,250000000.0,12.0,8.0,1,11.369168,106.8329359,25381
16748,561.0,"Đường Lý Thái Tổ, Xã Đại Phước, Nhơn Trạch, Đồng Nai",75,742,7854000000.0,,,1,10.7290724,106.8257241,26476
16749,92.7,"Đường 351, Xã Nam Sơn, An Dương, Hải Phòng",31,312,,5.0,5.0,1,20.883979,106.5999914,11608
16750,105.0,"Hẻm 1806, Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",79,786,3300000000.0,,4.0,,10.6968008842746,106.734511257889,27643
16751,3600.0,"Đường 41, Xã Thạnh Mỹ, Tân Phước, Tiền Giang",82,818,6950000000.0,45.0,8.0,1,10.5580884990255,106.210163853288,28330
16752,93.7,"Xã Quang Tiến, Sóc Sơn, Hà Nội",1,16,,5.0,,1,21.2461038240092,105.804452956603,409
16753,57.8,"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Hồ Chí Minh",79,761,,4.8,6.0,1,10.8490527,106.6929759,26779
16754,5500.0,"Đường Nguyễn Văn Tạo, Xã Hiệp Phước, Nhà Bè, Hồ Chí Minh",79,786,33000000000.0,,,,10.6141993,106.7394698,27661
16755,106.0,"274, Đường Nguyễn Văn Tạo, Xã Long Thới, Nhà Bè, Hồ Chí Minh",79,786,2550000000.0,,,,10.6511724,106.7300374,27658
16756,46081.0,"Đường ĐT 830, Xã Tân Tập, Cần Giuộc, Long An",80,807,130000000000.0,120.0,35.0,1,10.9219928,105.7299391,28207
16757,420.0,"Đường 826C, Xã Đông Thạnh, Cần Giuộc, Long An",80,807,8400000000.0,,,,10.5424331897484,106.673098389869,28204
16758,63.0,"Xã Vân Canh, Hoài Đức, Hà Nội",1,274,,,,1,21.030399369684,105.732218188185,9862
16759,70.0,"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",79,763,,8.0,15.0,1,10.8151776,106.774778,26848
16760,98.0,"Đường ĐT 305, Xã Tiên Lữ, Lập Thạch, Vĩnh Phúc",26,246,1780000000.0,5.0,,1,21.3655461364371,105.483716637803,8842
16761,100.0,"Đường Tỉnh lộ 825, Thị trấn Đức Hòa, Đức Hòa, Long An",80,802,1100000000.0,5.0,10.0,1,10.837774,106.4470153,27937
16762,170.0,"Xã Tân Thành, Đồng Xoài, Bình Phước",70,689,620000000.0,,5.0,1,11.5128365517406,106.782637165549,25207
16763,10000.0,"Đường 302C, Xã Trung Mỹ, Bình Xuyên, Vĩnh Phúc",26,249,45000000000.0,50.0,15.0,1,21.373397692901,105.70022066104,8938
16764,140.0,"Đường Ấp Chiến Lược, Xã Phước Lợi, Bến Lức, Long An",80,803,,,,,10.6239180779128,106.542083614953,28030
16765,11000.0,"Đường Cây Me, Xã Xuân Trường, Xuân Lộc, Đồng Nai",75,741,2700000000.0,,,1,10.9512194814003,107.440473582238,26440
16766,161.0,"Phố Hai Bà Trưng, Thị trấn Măng Đen, Kon Plông, Kon Tum",62,613,2600000000.0,7.0,16.0,1,21.0163377,105.7840464,23473
16767,125.0,"Xã Đức Hoà Đông, Đức Hòa, Long An",80,802,1550000000.0,5.0,,1,,,27982
16768,250.0,"Đường ĐT 741, Xã Tân Tiến, Đồng Phú, Bình Phước",70,695,750000000.0,5.0,10.0,1,11.425312,106.857358,25393
16769,628.0,"Đường An Sơn 37, Xã An Sơn, Thuận An, Bình Dương",74,725,,18.0,6.0,1,10.9326453,106.6604083,25981
16770,150.0,"Đường Lý Thái Tổ, Xã Tân Tiến, La Gi, Bình Thuận",60,594,2760000000.0,6.0,30.0,1,10.7108961,107.832313,23246
16771,3000.0,"Đường Bờ Bao Sông Sài Gòn, Xã An Sơn, Thuận An, Bình Dương",74,725,,,18.0,,10.9374263618941,106.651392911102,25981
16772,90.0,"Đường Lê Thước, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",48,493,8000000000.0,5.0,5.0,,16.0769587,108.2435538,20275
16773,17000.0,"Đường Thạnh Thới, Xã Long Hòa, Cần Giờ, Hồ Chí Minh",79,787,221000000000.0,,,1,10.3855147663009,106.915551743317,27679
16774,744.0,"Xã An Sơn, Thuận An, Bình Dương",74,725,6000000000.0,,,,10.9364873434081,106.666677905408,25981
16775,131.1,"Đường Bình Lợi, Phường 13, Bình Thạnh, Hồ Chí Minh",79,765,13700000000.0,6.0,,1,10.8305916,106.705546,26905
16776,70.0,"Xã Liên Nghĩa, Huyện Văn Giang, Hưng Yên",33,326,1780000000.0,4.1,4.0,1,20.9144028425881,105.934437146249,12040
16777,1500.0,"Đường Bàu Trắng, Xã Hoà Thắng, Bắc Bình, Bình Thuận",60,596,525000000.0,,,1,11.063895,108.4231538,23053
16778,195.0,"Đường Trường Sa, Xã Duy Vinh, Duy Xuyên, Quảng Nam",49,508,678000000.0,,4.0,1,15.8457144657662,108.331304008927,20632
16779,102.0,"Thị trấn Văn Giang, Văn Giang, Hưng Yên",33,326,2091000000.0,5.0,4.0,1,,,12019
16780,60.0,"Đường 10, Xã  Kênh Giang, Thủy Nguyên, Hải Phòng",31,311,1050000000.0,5.68,4.0,1,20.9565569,106.6669923,11512
16781,55.0,"Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh",79,777,3580000000.0,7.0,7.0,,10.7226688,106.6119678,27460
16782,357.6,"Ấp 1, Xã Nha Bích, Chơn Thành, Bình Phước",70,697,500000000.0,,,1,,,25450
16783,587.0,"Đường 21A, Xã Nam Phương Tiến, Chương Mỹ, Hà Nội",1,277,,,5.0,1,20.8536604,105.5954839,10069
16784,159.0,"Đường Bảy Thuộc, Xã Mỹ Lộc, Cần Giuộc, Long An",80,807,1320000000.0,5.1,6.0,1,10.6127692823898,106.636206331092,28177
16785,100.0,"Đường Quốc lộ 18, Phường Hồng Phong, Đông Triều, Quảng Ninh",22,205,2700000000.0,15.0,7.0,1,21.0797070773539,106.50305790848,7120
16786,65000.0,"Xã Vân Hồ, Vân Hồ, Sơn La",14,128,,,,1,20.7863957454648,104.750880847767,4048
16787,100.0,"Đường Quốc lộ 18, Phường Hồng Phong, Đông Triều, Quảng Ninh",22,205,2300000000.0,5.0,7.0,1,21.0797070773539,106.50305790848,7120
16788,109.0,"Đường Quốc lộ 18, Phường Hồng Phong, Đông Triều, Quảng Ninh",22,205,2398000000.0,5.5,7.0,1,21.0797070773539,106.50305790848,7120
16789,50.0,"Phường Vạn Phúc, Hà Đông, Hà Nội",1,268,,4.0,30.0,1,20.9801927994884,105.77179563402,9544
16790,30.0,"Đường Bát Khối, Phường Long Biên, Long Biên, Hà Nội",1,4,7800000000.0,3.0,15.0,1,21.0249365,105.8849321,145
16791,300.0,"Đường Quốc lộ 18, Phường Hồng Phong, Đông Triều, Quảng Ninh",22,205,7200000000.0,,8.0,1,21.0797070773539,106.50305790848,7120
16792,100.0,"Phố Hoàng Ngọc Phách, Phường  Kênh Dương, Lê Chân, Hải Phòng",31,305,6100000000.0,5.0,13.0,1,20.8326218,106.6913118,11405
16793,11155.0,"Đường 302C, Xã Trung Mỹ, Bình Xuyên, Vĩnh Phúc",26,249,50197500000.0,115.0,18.0,1,21.373397692901,105.70022066104,8938
16794,110.0,"Đường Quốc lộ 47, Xã Đông Anh, Đông Sơn, Thanh Hóa",38,405,,5.0,8.0,1,19.8189484,105.702777,
16795,2000.0,"Xã Xuân Canh, Đông Anh, Hà Nội",1,17,,,,,21.0955881927794,105.850076325391,511
16796,147.0,"Đường Quốc Lộ 50, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",79,785,13000000000.0,15.0,,,10.6998002,106.6542099,27622
16797,98.0,"Đường Nguyễn Xiển, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",48,494,4300000000.0,5.0,7.5,1,16.016571,108.2549201,20285
16798,104.0,"Đường Số 7, Phường Long Trường, Thủ Đức, Hồ Chí Minh",79,769,6500000000.0,5.0,10.0,1,21.0163377,105.7840464,26860
16799,110.0,"Đường Vũ Duy Đoán, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",48,494,4300000000.0,5.0,7.5,1,16.0198963,108.255782,20285
16800,89.4,"Xã Diên Phước, Diên Khánh, Khánh Hòa",56,574,785000000.0,5.0,7.0,1,12.2612469142636,109.048342686218,22675
16801,90.0,"Đường Trương Văn Hiến, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",48,494,4500000000.0,5.0,7.5,1,16.0189787,108.2549779,20285
16802,500.0,"Đường D10, Xã Trừ Văn Thố, Bàu Bàng, Bình Dương",74,719,,10.0,8.0,1,11.3569158,106.6114474,25816
16803,875.0,"Xã Tân Thạch, Châu Thành, Bến Tre",83,831,2275000000.0,,,1,10.3229127389083,106.357640210368,28804
16804,170.0,"Đường Mỹ Khê 5, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",48,493,12500000000.0,,7.5,1,16.061864,108.2415231,20275
16805,1050.0,"Xã Long Nguyên, Bàu Bàng, Bình Dương",74,719,,10.0,10.0,1,11.1989595704219,106.547282771738,25828
16806,81.0,"Đường Cây Keo, Phường Tam Phú, Thủ Đức, Hồ Chí Minh",79,762,4800000000.0,4.1,,1,10.8597996,106.7381831,26806
16807,112.9,"Xã Vân Canh, Hoài Đức, Hà Nội",1,274,,9.03,60.0,1,21.030399369684,105.732218188185,9862
16808,50.0,"Xã Vân Canh, Hoài Đức, Hà Nội",1,274,,5.0,60.0,1,21.030399369684,105.732218188185,9862
16809,1251.0,"Thôn 10, Đường ĐT 685, Xã Đắk Sin, Dăk R'Lấp, Đắk Nông",67,666,330000000.0,,,1,11.8554814294658,107.530146598637,24760
16810,140.0,"Đường Số 6, Phường Bình Chiểu, Thủ Đức, Hồ Chí Minh",79,762,8400000000.0,7.0,,2,10.8773872,106.747842,26797
16811,100.0,"Đường Diên Hồng, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",48,495,4500000000.0,,,,16.0019983,108.2199588,20314
16812,112.0,"Đường Láng Thượng, Phường Láng Thượng, Đống Đa, Hà Nội",1,6,,5.0,6.5,1,21.0220022,105.8040796,187
16813,1473.0,"Đường An Hòa, Xã Lý Nhơn, Cần Giờ, Hồ Chí Minh",79,787,4420000000.0,,,1,10.468149,106.8060388,27682
16814,95.0,"Đường Liêu Bình Hương, Xã Tân Thông Hội, Củ Chi, Hồ Chí Minh.",79,783,,5.0,7.0,1,10.9608814,106.5026669,27556
16815,110.0,"Đường Phan Văn Đạt, Phường Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng",48,490,3150000000.0,5.0,7.5,1,16.0816145,108.1449021,20197
16816,413.7,"Đường Chế Lan Viên, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",48,494,18600000000.0,10.5,,1,16.0422937,108.2460174,20284
16817,224.0,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",79,763,11900000000.0,5.3,,1,10.8459327,106.7959912,26842
16818,250.0,"Đường 14, Xã Tân Thành, Đồng Xoài, Bình Phước",70,689,640000000.0,6.0,8.0,1,11.515182,106.8061478,25207
16819,131.4,"Đường 422, Xã Đức Thượng, Hoài Đức, Hà Nội",1,274,17400000000.0,8.0,30.0,1,21.0468421,105.6777481,9835
16820,564.0,"Đường 768, Xã Thạnh Phú, Vĩnh Cửu, Đồng Nai",75,735,3500000000.0,11.0,,1,11.0110513,106.8527905,26188
16821,152.0,"Xã Cam Bình, Cam Ranh, Khánh Hòa",56,569,3000000000.0,,,1,11.7798187821986,109.219363705776,22486
16822,40.0,"Phường Ngọc Thụy, Long Biên, Hà Nội",1,4,3200000000.0,10.0,2.5,1,21.0590369255725,105.868185428359,118
16823,69.0,"554, Đường Lê Văn Việt, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",79,763,3400000000.0,,,1,10.8485549,106.8070441,26833
16824,267.0,"Đường Nam Kỳ Khởi Nghĩa, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",48,494,13800000000.0,12.0,40.0,1,15.9779027,108.2576917,20290
16825,400.0,"Đường Bạch Đằng, Phường 2, Tân Bình, Hồ Chí Minh",79,766,52000000000.0,40.0,,,10.8150439,106.6729415,26965
16826,90.0,"Phường Bửu Hòa, Biên Hòa, Đồng Nai",75,731,2700000000.0,4.5,,1,,,26053
16827,90.0,"Đường Nguyễn Đức Thuận, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",48,494,7200000000.0,5.0,15.0,1,16.0204195,108.2555441,20285
16828,90.0,"Đường Nguyễn Đình Trân, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",48,494,4500000000.0,5.0,7.5,1,16.0185477,108.2552037,20285
16829,1900.0,"Xã La Ngâu, Tánh Linh, Bình Thuận",60,599,380000000.0,,,1,11.2084540240173,107.800641840758,23161
16830,930.0,"Đường ĐT 796, Xã Ninh Điền, Châu Thành, Tây Ninh",72,708,2100000000.0,10.0,15.0,1,11.2254320222041,106.019963023196,25624
16831,1000.0,"Đường ĐT 816, Xã Thạnh Hòa, Bến Lức, Long An",80,803,1000000000.0,12.1,3.0,1,10.7071658,106.4052541,28000
16832,20000.0,"Đường Võ Nguyên Giáp, Phường Phước Tân, Biên Hòa, Đồng Nai",75,731,105000000000.0,,,,10.9070847,106.9234764,26377
16833,90.0,"Xã Quang Tiến, Sóc Sơn, Hà Nội",1,16,,,7.0,1,21.2461038240092,105.804452956603,409
16834,2285.0,"Xã Hợp Phong, Huyện Cao Phong, Hòa Bình",17,154,1350000000.0,,,1,20.7079466186362,105.359470856103,5104
16835,1000.0,"Đường 816, Xã Thạnh Hòa, Bến Lức, Long An",80,803,2200000000.0,11.0,8.0,1,10.7071658,106.4052541,28000
16836,132.0,"Phường Tân Lợi, Buôn Ma Thuột, Đắk Lắk",66,643,,6.0,22.0,1,12.7218162545383,108.054687473429,24136
16837,168.0,"Đường Bình Lợi, Phường 13, Bình Thạnh, Hồ Chí Minh",79,765,13990000000.0,,,1,10.8305916,106.705546,26905
16838,160.0,"Xã Thành Mỹ, Thạch Thành, Thanh Hóa",38,391,200000000.0,,6.0,,20.2755081116862,105.563720085586,15223
16839,200.0,"Xã Đồng Khởi, Châu Thành, Tây Ninh",72,708,360000000.0,8.0,8.0,1,11.3848899426518,106.049626851462,25594
16840,150.0,"Đường Trung An, Xã Trung An, Củ Chi, Hồ Chí Minh",79,783,1050000000.0,5.0,,1,11.013258,106.5908307,27523
16841,80.0,"Xã An Thượng, Hoài Đức, Hà Nội",1,274,5600000000.0,,4.5,1,20.9931526846901,105.697367669684,9880
16842,88.0,"Đường Cao Văn Ngọc, Xã Long Điền, Long Điền, Bà Rịa Vũng Tàu",77,752,420000000.0,5.0,2.5,1,10.482133,107.2134143,26659
16843,260.0,"Xã Tiên Dược, Huyện Sóc Sơn, Hà Nội",1,16,4160000000.0,9.6,3.0,1,21.2509308509616,105.844881565152,418
16844,32.0,"Phường Quang Trung, Hà Đông, Hà Nội",1,268,4300000000.0,,,1,20.9703991922046,105.770880789127,9550
16845,200.0,"Hẻm 235, Đường Đặng Thùy Trâm, Phường 13, Bình Thạnh, Hồ Chí Minh",79,765,18500000000.0,,16.0,1,10.8299749,106.7026103,26905
16846,80.0,"Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",79,786,4500000000.0,5.0,8.0,1,,,27643
16847,211.0,"Đường Trung An, Xã Trung An, Củ Chi, Hồ Chí Minh",79,783,2800000000.0,6.0,20.0,1,11.013258,106.5908307,27523
16848,71.0,"Xã  Lâm Động, Thủy Nguyên, Hải Phòng",31,311,1580000000.0,5.4,4.7,1,20.8938451048648,106.64473605282,11569
16849,2600.0,"Đường 719B, Xã Tiến Thành, Phan Thiết, Bình Thuận",60,593,6240000000.0,,,1,10.8385772,108.0389013,22966
16850,1050.0,"Phố Tôn Đức Thắng, Phường An Hòa, Rạch Giá, Kiên Giang",91,899,,30.0,12.0,1,9.9804585,105.1043935,30748
16851,2500.0,"Đường Xuyên Á, Phường Vĩnh Thông, Rạch Giá, Kiên Giang",91,899,,24.0,3.0,1,10.0361694,105.0953774,30760
16852,1632.0,"Đường Quốc Lộ 50, Xã Tân Lân, Cần Đước, Long An",80,806,7000000000.0,,,1,10.5315008,106.6151249,28138
16853,224.0,"Đường Tỉnh lộ 414, Xã Ba Trại, Ba Vì, Hà Nội",1,271,1600000000.0,5.0,5.0,4,9.172737,105.1952145,9697
16854,105.0,"Xã Đông La, Hoài Đức, Hà Nội",1,274,,7.0,13.0,2,20.9689884221188,105.724194242558,9892
16855,80.0,"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",79,786,4500000000.0,5.0,8.0,1,10.692858,106.740852,27643
16856,315.0,"Phố Mạc Thiên Tích, Phường Vĩnh Thông, Rạch Giá, Kiên Giang",91,899,690000000.0,18.0,6.0,1,10.028730987463,105.091194170349,30760
16857,118.8,"Xã Mai Đình, Sóc Sơn, Hà Nội",1,16,,,5.0,1,21.2399418207454,105.829464688556,427
16858,326.5,"Đường 3/2, Phường Vĩnh Lạc, Rạch Giá, Kiên Giang",91,899,,11.5,,1,9.9943793,105.0943227,30745
16859,48.0,"Phố Thượng Cát, Phường Thượng Cát, Bắc Từ Liêm, Hà Nội",1,21,,,,,21.0963665,105.7380511,595
16860,127.0,"Đường Hồ Thị Tư, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",79,763,22500000000.0,5.0,20.0,1,10.8442081,106.7790397,26839
16861,245.0,"Đường 61, Xã Thanh Lộc, Châu Thành, Kiên Giang",91,905,500000000.0,5.0,2.5,1,10.0148842238454,105.132801262664,30901
16862,61.2,"Đường Quốc lộ 32, Xã Kim Chung, Hoài Đức, Hà Nội",1,274,,,10.0,1,21.0623667,105.7209301,9853
16863,80.0,"Phố Thượng Cát, Phường Thượng Cát, Bắc Từ Liêm, Hà Nội",1,21,,,,1,21.0963665,105.7380511,595
16864,45.0,"Phố Thượng Cát, Phường Thượng Cát, Bắc Từ Liêm, Hà Nội",1,21,2100000000.0,,,1,21.0963665,105.7380511,595
16865,50.0,"Đường Đại lộ Thăng Long, Xã Vân Côn, Hoài Đức, Hà Nội",1,274,,4.3,,1,21.0041479,105.6781472,9883
16866,52.0,"Đường Hoàng Hoa Thám, Phường 7, Bình Thạnh, Hồ Chí Minh",79,765,6900000000.0,4.0,5.0,1,10.8060688,106.6905402,26926
16867,1977.0,"Đường Nguyễn Thị Minh Khai, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",74,718,,,,,10.9723664,106.6914332,25750
16868,120.0,"Phường Trần Phú, Bắc Giang, Bắc Giang.",24,213,3600000000.0,6.0,,1,,,7213
16869,90.0,"Đường Phước Toàn, Xã Phước Lợi, Bến Lức, Long An.",80,803,708000000.0,4.5,5.0,1,10.6273023,106.5319404,28030
16870,45.0,"Phố Thượng Cát, Phường Thượng Cát, Bắc Từ Liêm, Hà Nội",1,21,2500000000.0,,,,21.0963665,105.7380511,595
16871,108.0,"Xã Văn Môn, Yên Phong, Bắc Ninh",27,258,3240000000.0,6.0,,1,,,9238
